Architecture,Science Score,Cost,Duty Cycle Violation,Instrument Orbit Assignment Violation,Interference Violation,Packing Efficiency Violation,Spacecraft Mass Violation,Instrument Synergy Violation
0 0 0 1 2 2 3 3 4 4 4 5 | 0 1 0 0 1 1 -1 -1 -1 -1 -1 -1,0.2864657682980599,6590.51113762583,0.0,0.004629629629629629,0.16666666666666666,0.0,0.0,0.2333333333333333
0 0 0 0 0 0 0 0 1 1 1 1 | 1 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.32248810626102287,6730.621358872855,0.2079518905967111,0.0,0.7,0.0,0.2561785384000521,0.2
0 0 0 0 0 1 1 1 2 2 2 3 | 0 4 1 2 -1 -1 -1 -1 -1 -1 -1 -1,0.27109705136684303,6744.131310682391,0.0627137958979869,0.013888888888888888,0.75,0.0,0.074332548084749,0.35
0 0 0 0 1 1 1 1 2 2 2 3 | 3 2 4 1 -1 -1 -1 -1 -1 -1 -1 -1,0.19833053350970015,6407.3217544002355,0.05240863218008854,0.034722222222222224,0.3,0.0,0.023485277498683028,0.35
0 1 1 2 2 3 3 3 4 5 5 6 | 3 3 1 2 2 4 2 -1 -1 -1 -1 -1,0.17339860008818342,6153.1720753037425,0.012886462804126784,0.019841269841269844,0.17142857142857143,0.0,0.0,0.2571428571428571
0 1 2 2 2 3 4 4 5 6 6 7 | 1 4 2 1 2 3 1 4 -1 -1 -1 -1,0.261588315696649,6507.865744430615,0.017881307648613134,0.010416666666666666,0.525,0.0,0.01824740817603242,0.225
0 0 0 0 0 0 0 0 0 0 0 0 | 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.12117291666666666,6815.354095772758,0.5935089312512716,0.2222222222222222,0.0,0.0,0.6467416943940015,0.0
0 1 1 1 1 2 2 2 3 4 5 6 | 1 4 0 2 0 4 3 -1 -1 -1 -1 -1,0.25656381172839504,6574.565334742265,0.03431988480421956,0.019841269841269844,0.6857142857142857,0.0,0.016958997065550856,0.2857142857142857
0 0 1 2 2 2 3 3 4 5 6 7 | 3 0 2 0 4 4 2 3 -1 -1 -1 -1,0.19798301366843032,5786.269339739146,0.0397067412152082,0.017361111111111112,0.35,0.0,0.007864328674963372,0.22500000000000003
0 0 1 1 2 2 2 3 3 4 5 6 | 4 4 4 0 0 2 1 -1 -1 -1 -1 -1,0.23488078703703702,6418.828962893511,0.01180046539522612,0.019841269841269844,0.34285714285714286,0.0,0.0,0.2571428571428572
0 0 0 0 1 1 1 2 2 3 3 3 | 3 1 4 1 -1 -1 -1 -1 -1 -1 -1 -1,0.24974982914462082,6867.147752102914,0.05240863218008854,0.020833333333333332,0.3,0.0,0.019521845882727498,0.35
0 1 1 2 2 2 3 3 4 5 6 7 | 3 4 1 1 4 3 0 0 -1 -1 -1 -1,0.23998483520723096,5814.517563851236,0.0397067412152082,0.010416666666666666,0.35,0.0,0.009997259665236229,0.25
0 0 1 1 1 1 2 2 2 3 4 4 | 2 2 1 3 1 -1 -1 -1 -1 -1 -1 -1,0.22045606812169308,6435.632850392549,0.0695634752156111,0.02222222222222222,0.8,0.034751522612698704,0.06865993643284776,0.36
0 0 0 0 0 1 1 2 3 3 4 5 | 1 3 2 4 3 4 -1 -1 -1 -1 -1 -1,0.2025265996059303,6664.90660334516,0.041809197265324595,0.018518518518518517,0.8333333333333334,0.06462754711855424,0.04955503205649933,0.26666666666666666
0 0 1 1 2 3 3 4 5 6 6 7 | 2 0 4 2 0 4 1 4 -1 -1 -1 -1,0.2567006117724867,6309.496594684565,0.005360127946522325,0.013888888888888888,0.175,0.0,0.0,0.2
0 0 0 1 1 1 2 2 3 4 5 6 | 1 0 1 4 1 3 0 -1 -1 -1 -1 -1,0.3032248800292107,6547.816991853582,0.045379132817380805,0.007936507936507936,0.34285714285714286,0.0,0.011425439617412833,0.2285714285714286
0 0 0 0 0 0 0 0 0 0 1 2 | 1 2 1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.24810586419753086,6531.881951763591,0.19168326814334258,0.018518518518518517,1.2,0.0,0.19047745739434083,0.13333333333333333
0 1 1 1 1 1 2 2 2 2 3 3 | 4 4 0 3 -1 -1 -1 -1 -1 -1 -1 -1,0.2702133721891534,6071.272522826296,0.10280703057376439,0.027777777777777776,0.9,0.0,0.0772571455933927,0.49999999999999994
0 0 1 1 2 2 3 4 4 4 5 5 | 1 4 2 3 0 0 -1 -1 -1 -1 -1 -1,0.2609136932319224,6068.84116305612,0.013767209627763807,0.009259259259259259,0.3333333333333333,0.0,0.0,0.3
0 0 0 1 1 2 3 4 5 5 6 7 | 4 2 3 3 0 4 4 1 -1 -1 -1 -1,0.13929474206349204,6476.50069312622,0.011275654953610936,0.024305555555555552,0.175,0.047875953332273444,0.0,0.2
0 0 1 2 2 3 4 4 5 6 7 8 | 1 2 1 1 0 0 3 2 4 -1 -1 -1,0.2731422398589065,6012.1836498876455,0.01002280440320972,0.006172839506172839,0.17777777777777778,0.01930640145149928,0.0,0.19999999999999998
0 1 1 2 2 3 3 4 4 5 6 6 | 4 3 4 2 4 4 1 -1 -1 -1 -1 -1,0.16786463293650794,5965.03249864116,0.01828049000306534,0.02380952380952381,0.17142857142857143,0.0,0.0,0.2857142857142857
0 0 1 1 2 3 4 4 5 5 6 6 | 3 4 3 1 2 0 2 -1 -1 -1 -1 -1,0.2518693231922398,5639.574171031191,0.01180046539522612,0.015873015873015872,0.17142857142857143,0.0,0.0,0.2571428571428572
0 0 1 1 2 3 4 4 5 6 7 8 | 4 3 3 3 0 4 2 3 0 -1 -1 -1,0.20034874466765873,5850.556819793559,0.009178139751842538,0.0154320987654321,0.17777777777777778,0.014045699829725434,0.0,0.19999999999999998
0 0 0 0 1 2 3 4 5 6 6 7 | 2 0 1 1 2 4 2 0 -1 -1 -1 -1,0.12022893518518518,6307.151063908004,0.02192657548665644,0.027777777777777776,0.175,0.0,0.0,0.17500000000000002
0 0 0 0 1 2 2 3 4 5 5 6 | 3 0 0 2 0 3 3 -1 -1 -1 -1 -1,0.3127566371803351,6281.01767068285,0.02994778981719345,0.007936507936507936,0.17142857142857143,0.05539504038733221,0.0,0.19999999999999998
0 1 2 2 2 2 3 3 3 4 5 5 | 2 1 1 1 2 3 -1 -1 -1 -1 -1 -1,0.20229968998015874,6519.029174691132,0.05796956267967592,0.013888888888888888,0.8333333333333334,0.0,0.05919266842921595,0.3333333333333333
0 0 1 1 2 2 3 4 5 5 5 6 | 4 4 1 4 0 4 2 -1 -1 -1 -1 -1,0.13152853835978834,6071.493429331621,0.01180046539522612,0.02777777777777778,0.34285714285714286,0.05471537523688393,0.0,0.2285714285714286
0 0 0 0 0 0 1 1 1 2 3 3 | 0 2 3 2 -1 -1 -1 -1 -1 -1 -1 -1,0.2683368496472663,6695.492638272096,0.10304822607071049,0.027777777777777776,1.05,0.04343940326587338,0.10964682455680429,0.39999999999999997
0 0 0 0 1 1 1 2 3 3 3 4 | 0 2 0 1 3 -1 -1 -1 -1 -1 -1 -1,0.28108217041446204,6766.185777071006,0.0350825207786503,0.005555555555555555,0.32,0.0,0.011941623897047931,0.27999999999999997
0 0 0 1 1 1 1 2 2 3 4 4 | 3 2 2 0 0 -1 -1 -1 -1 -1 -1 -1,0.24588012841710755,6760.246001094449,0.0640970482433193,0.02222222222222222,0.32,0.0,0.04489486190084386,0.31999999999999995
0 0 0 1 2 2 2 2 2 2 3 3 | 2 2 2 3 -1 -1 -1 -1 -1 -1 -1 -1,0.14340896292162697,6509.947914825931,0.03079582258017849,0.048611111111111105,0.3,0.0,0.06920319961903153,0.39999999999999997
0 0 0 0 0 0 0 0 0 1 1 1 | 3 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.28218596919091704,6256.680762913238,0.25502296938518326,0.027777777777777776,0.9,0.0,0.24402373163412108,0.2
0 0 1 1 2 2 2 2 3 4 4 5 | 0 1 4 3 2 1 -1 -1 -1 -1 -1 -1,0.25165273506393293,6532.559165426572,0.0071468372620297664,0.013888888888888888,0.3333333333333333,0.0,0.0,0.26666666666666666
0 0 0 0 0 0 0 1 1 1 1 1 | 4 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.3047190145502645,6168.116084243931,0.2193015332687095,0.041666666666666664,0.7,0.0,0.21117158311611328,0.4
0 0 0 0 1 1 2 2 2 3 4 4 | 1 2 1 1 3 -1 -1 -1 -1 -1 -1 -1,0.29997493248456786,6722.646088167638,0.0350825207786503,0.005555555555555555,0.32,0.0,0.0,0.31999999999999995
0 0 1 1 1 2 2 3 4 4 5 5 | 2 4 2 4 0 4 -1 -1 -1 -1 -1 -1,0.22694262566137563,6173.806261547255,0.029769245947900164,0.02777777777777778,0.5,0.0,0.005299118723090667,0.3
